event_id,user_id,session_id,event_time,event_date,event_name,duration_seconds,emotion_checkin_label,purchase_amount,is_premium_event,content_id
18905f71,USR10247,SES_k1l2m3n4o5,2024-03-18 12:00:00.000000 UTC,2024-03-18,open_app,,,0.0,false,
e405fbf0,USR10248,SES_p2q3r4s5t6,2024-03-17 22:00:00.000000 UTC,2024-03-17,open_app,,,0.0,false,
97f77ad7,USR10249,SES_u3v4w5x6y7,2024-03-16 06:00:00.000000 UTC,2024-03-16,open_app,,,0.0,false,
a64ab917,USR10250,SES_z4a5b6c7d8,2024-03-15 19:00:00.000000 UTC,2024-03-15,open_app,,,0.0,false,
5008384d,USR10250,SES_z4a5b6c7d8,2024-03-15 19:50:00.000000 UTC,2024-03-15,emotion_checkin,,intrigued,0.0,false,
491d4c35,USR10251,SES_c5d6e7f8g9,2024-03-14 12:30:00.000000 UTC,2024-03-14,open_app,,,0.0,false,
0b1a53b9,USR10252,SES_h6i7j8k9l0,2024-03-13 07:00:00.000000 UTC,2024-03-13,open_app,,,0.0,false,
960bfcc7,USR10253,SES_m7n8o9p0q1,2024-03-12 18:30:00.000000 UTC,2024-03-12,open_app,,,0.0,false,
0bcceded,USR10254,SES_r8s9t0u1v2,2024-03-11 22:00:00.000000 UTC,2024-03-11,open_app,,,0.0,false,
0ce4807b,USR10255,SES_w9x0y1z2a3,2024-03-10 06:00:00.000000 UTC,2024-03-10,open_app,,,0.0,false,
a53b37dd,USR10256,SES_b0c1d2e3f4,2024-03-09 19:00:00.000000 UTC,2024-03-09,open_app,,,0.0,false,
b20f8a6b,USR10257,SES_g1h2i3j4k5,2024-03-08 12:30:00.000000 UTC,2024-03-08,open_app,,,0.0,false,
3f0a1335,USR10258,SES_l2m3n4o5p6,2024-03-07 18:30:00.000000 UTC,2024-03-07,open_app,,,0.0,false,
d0be0396,USR10259,SES_q3r4s5t6u7,2024-03-06 22:00:00.000000 UTC,2024-03-06,open_app,,,0.0,false,
404ce73d,USR10260,SES_v4w5x6y7z8,2024-03-05 07:00:00.000000 UTC,2024-03-05,open_app,,,0.0,false,
69f145b0,USR10261,SES_a5b6c7d8e9,2024-03-04 18:30:00.000000 UTC,2024-03-04,open_app,,,0.0,false,
0be527ec,USR10262,SES_f6g7h8i9j0,2024-03-03 10:00:00.000000 UTC,2024-03-03,open_app,,,0.0,false,
07f73e9d,USR10263,SES_k7l8m9n0o1,2024-03-02 19:30:00.000000 UTC,2024-03-02,open_app,,,0.0,false,
77ad6aad,USR10264,SES_p8q9r0s1t2,2024-03-01 07:00:00.000000 UTC,2024-03-01,open_app,,,0.0,false,
3f6abf4f,USR10265,SES_u9v0w1x2y3,2024-02-29 18:30:00.000000 UTC,2024-02-29,open_app,,,0.0,false,
27414c33,USR10266,SES_z0a1b2c3d4,2024-02-28 07:00:00.000000 UTC,2024-02-28,open_app,,,0.0,false,
9a841791,USR10267,SES_c1d2e3f4g5,2024-02-27 18:30:00.000000 UTC,2024-02-27,open_app,,,0.0,false,
b58a44a9,USR10268,SES_h2i3j4k5l6,2024-02-26 07:00:00.000000 UTC,2024-02-26,open_app,,,0.0,false,
cd4b0901,USR10269,SES_m3n4o5p6q7,2024-02-25 18:30:00.000000 UTC,2024-02-25,open_app,,,0.0,false,
947d369f,USR10270,SES_r4s5t6u7v8,2024-02-24 07:00:00.000000 UTC,2024-02-24,open_app,,,0.0,false,
489728a0,USR10271,SES_w5x6y7z8a9,2024-02-23 18:30:00.000000 UTC,2024-02-23,open_app,,,0.0,false,
b20800b5,USR10272,SES_b6c7d8e9f0,2024-02-22 07:00:00.000000 UTC,2024-02-22,open_app,,,0.0,false,
97641a75,USR10273,SES_g7h8i9j0k1,2024-02-21 18:30:00.000000 UTC,2024-02-21,open_app,,,0.0,false,
478a6b9e,USR10274,SES_l8m9n0o1p2,2024-02-20 07:00:00.000000 UTC,2024-02-20,open_app,,,0.0,false,
d39fc0af,USR10275,SES_q9r0s1t2u3,2024-02-19 18:30:00.000000 UTC,2024-02-19,open_app,,,0.0,false,
01221822,USR10276,SES_v0w1x2y3z4,2024-02-18 07:00:00.000000 UTC,2024-02-18,open_app,,,0.0,false,
3f5bfc94,USR10277,SES_a1b2c3d4e5,2024-02-17 18:30:00.000000 UTC,2024-02-17,open_app,,,0.0,false,
ca13bb29,USR10278,SES_f2g3h4i5j6,2024-02-16 10:00:00.000000 UTC,2024-02-16,open_app,,,0.0,false,
09eefd82,USR10279,SES_k3l4m5n6o7,2024-02-15 18:30:00.000000 UTC,2024-02-15,open_app,,,0.0,false,
29cc516c,USR10280,SES_p4q5r6s7t8,2024-02-14 19:00:00.000000 UTC,2024-02-14,open_app,,,0.0,false,
4d64d0d9,USR10280,SES_p4q5r6s7t8,2024-02-14 19:50:00.000000 UTC,2024-02-14,emotion_checkin,,loved,0.0,false,
e19491b0,USR10281,SES_u5v6w7x8y9,2024-02-13 07:00:00.000000 UTC,2024-02-13,open_app,,,0.0,false,
88b94b77,USR10282,SES_z6a7b8c9d0,2024-02-12 18:30:00.000000 UTC,2024-02-12,open_app,,,0.0,false,
4cd134d4,USR10283,SES_c7d8e9f0g1,2024-02-11 22:00:00.000000 UTC,2024-02-11,open_app,,,0.0,false,
9aa59f66,USR10284,SES_h8i9j0k1l2,2024-02-10 07:00:00.000000 UTC,2024-02-10,open_app,,,0.0,false,
7dbdd29e,USR10285,SES_m9n0o1p2q3,2024-02-09 18:30:00.000000 UTC,2024-02-09,open_app,,,0.0,false,
66119a97,USR10286,SES_r0s1t2u3v4,2024-02-08 10:00:00.000000 UTC,2024-02-08,open_app,,,0.0,false,
46ec7f4b,USR10287,SES_w1x2y3z4a5,2024-02-07 18:30:00.000000 UTC,2024-02-07,open_app,,,0.0,false,
70c27855,USR10288,SES_b2c3d4e5f6,2024-02-06 07:00:00.000000 UTC,2024-02-06,open_app,,,0.0,false,
06e69054,USR10289,SES_g3h4i5j6k7,2024-02-05 18:30:00.000000 UTC,2024-02-05,open_app,,,0.0,false,
ee7bbf38,USR10290,SES_l4m5n6o7p8,2024-02-04 07:00:00.000000 UTC,2024-02-04,open_app,,,0.0,false,
fb951f3f,USR10291,SES_q5r6s7t8u9,2024-02-03 18:30:00.000000 UTC,2024-02-03,open_app,,,0.0,false,
2a35a7e6,USR10292,SES_v6w7x8y9z0,2024-02-02 10:00:00.000000 UTC,2024-02-02,open_app,,,0.0,false,
12ac665d,USR10293,SES_a7b8c9d0e1,2024-02-01 18:30:00.000000 UTC,2024-02-01,open_app,,,0.0,false,
fe7d044d,USR10294,SES_f8g9h0i1j2,2024-01-31 20:00:00.000000 UTC,2024-01-31,open_app,,,0.0,false,
eb154f64,USR10295,SES_k9l0m1n2o3,2024-01-30 07:00:00.000000 UTC,2024-01-30,open_app,,,0.0,false,
b9b78de8,USR10296,SES_p0q1r2s3t4,2024-01-29 18:30:00.000000 UTC,2024-01-29,open_app,,,0.0,false,
2847fe59,USR10297,SES_u1v2w3x4y5,2024-01-28 07:00:00.000000 UTC,2024-01-28,open_app,,,0.0,false,
c4a7df65,USR10298,SES_z2a3b4c5d6,2024-01-27 18:30:00.000000 UTC,2024-01-27,open_app,,,0.0,false,
5b3a88c3,USR10299,SES_c3d4e5f6g7,2024-01-26 07:00:00.000000 UTC,2024-01-26,open_app,,,0.0,false,
b71a4d5b,USR10300,SES_h4i5j6k7l8,2024-01-25 18:30:00.000000 UTC,2024-01-25,open_app,,,0.0,false,
d603e094,USR10301,SES_m5n6o7p8q9,2024-01-24 07:00:00.000000 UTC,2024-01-24,open_app,,,0.0,false,
e17eb060,USR10302,SES_r6s7t8u9v0,2024-01-23 18:30:00.000000 UTC,2024-01-23,open_app,,,0.0,false,
9e977399,USR10303,SES_w7x8y9z0a1,2024-01-22 07:00:00.000000 UTC,2024-01-22,open_app,,,0.0,false,
372d432f,USR10304,SES_b8c9d0e1f2,2024-01-21 18:30:00.000000 UTC,2024-01-21,open_app,,,0.0,false,
4cfece24,USR10305,SES_g9h0i1j2k3,2024-01-20 07:00:00.000000 UTC,2024-01-20,open_app,,,0.0,false,
c21126ec,USR10306,SES_l0m1n2o3p4,2024-01-19 18:30:00.000000 UTC,2024-01-19,open_app,,,0.0,false,
eda5fc7f,USR10307,SES_q1r2s3t4u5,2024-01-18 07:00:00.000000 UTC,2024-01-18,open_app,,,0.0,false,
14f01c49,USR10308,SES_v2w3x4y5z6,2024-01-17 18:30:00.000000 UTC,2024-01-17,open_app,,,0.0,false,
ba784824,USR10309,SES_a3b4c5d6e7,2024-01-16 07:00:00.000000 UTC,2024-01-16,open_app,,,0.0,false,
49a49e82,USR10310,SES_f4g5h6i7j8,2024-01-15 18:30:00.000000 UTC,2024-01-15,open_app,,,0.0,false,
eff80e48,USR10311,SES_k5l6m7n8o9,2024-01-14 07:00:00.000000 UTC,2024-01-14,open_app,,,0.0,false,
23fd60e4,USR10312,SES_p6q7r8s9t0,2024-01-13 18:30:00.000000 UTC,2024-01-13,open_app,,,0.0,false,
e0407e3d,USR10313,SES_u7v8w9x0y1,2024-01-12 07:00:00.000000 UTC,2024-01-12,open_app,,,0.0,false,
fef25073,USR10314,SES_z8a9b0c1d2,2024-01-11 18:30:00.000000 UTC,2024-01-11,open_app,,,0.0,false,
9d674387,USR10315,SES_c9d0e1f2g3,2024-01-10 07:00:00.000000 UTC,2024-01-10,open_app,,,0.0,false,
c7b84e52,USR10316,SES_h0i1j2k3l4,2024-01-09 18:30:00.000000 UTC,2024-01-09,open_app,,,0.0,false,
96ae69d5,USR10317,SES_m1n2o3p4q5,2024-01-08 07:00:00.000000 UTC,2024-01-08,open_app,,,0.0,false,
ab51fb39,USR10318,SES_r2s3t4u5v6,2024-01-07 18:30:00.000000 UTC,2024-01-07,open_app,,,0.0,false,
c9d2ce7b,USR10319,SES_w3x4y5z6a7,2024-01-06 07:00:00.000000 UTC,2024-01-06,open_app,,,0.0,false,
4dcb431b,USR10320,SES_b4c5d6e7f8,2024-01-05 18:30:00.000000 UTC,2024-01-05,open_app,,,0.0,false,
438c7f50,USR10321,SES_g5h6i7j8k9,2024-01-04 07:00:00.000000 UTC,2024-01-04,open_app,,,0.0,false,
d7f49450,USR10322,SES_l6m7n8o9p0,2024-01-03 18:30:00.000000 UTC,2024-01-03,open_app,,,0.0,false,
3059df63,USR10323,SES_q7r8s9t0u1,2024-01-02 07:00:00.000000 UTC,2024-01-02,open_app,,,0.0,false,
7f65a2d0,USR10324,SES_v8w9x0y1z2,2024-01-01 18:30:00.000000 UTC,2024-01-01,open_app,,,0.0,false,
744abeeb,USR10325,SES_a9b0c1d2e3,2024-12-31 23:00:00.000000 UTC,2024-12-31,open_app,,,0.0,false,
49280144,USR10326,SES_f0g1h2i3j4,2024-12-30 07:00:00.000000 UTC,2024-12-30,open_app,,,0.0,false,
e808ec87,USR10327,SES_k1l2m3n4o5,2024-12-29 18:30:00.000000 UTC,2024-12-29,open_app,,,0.0,false,
284cf118,USR10328,SES_p2q3r4s5t6,2024-12-28 07:00:00.000000 UTC,2024-12-28,open_app,,,0.0,false,
ce37f239,USR10329,SES_u3v4w5x6y7,2024-12-27 18:30:00.000000 UTC,2024-12-27,open_app,,,0.0,false,
dfdd4dd8,USR10330,SES_z4a5b6c7d8,2024-12-26 07:00:00.000000 UTC,2024-12-26,open_app,,,0.0,false,
84efe4b8,USR10331,SES_c5d6e7f8g9,2024-12-25 18:30:00.000000 UTC,2024-12-25,open_app,,,0.0,false,
32417cc7,USR10332,SES_h6i7j8k9l0,2024-12-24 07:00:00.000000 UTC,2024-12-24,open_app,,,0.0,false,
ad5fb8c6,USR10332,SES_h6i7j8k9l0,2024-12-24 07:30:00.000000 UTC,2024-12-24,logout,,,0.0,false,
c16726cb,USR10333,SES_m1n2o3p4q5,2024-12-25 06:00:00.000000 UTC,2024-12-25,open_app,,,0.0,false,
d7e5828e,USR10333,SES_m1n2o3p4q5,2024-12-25 06:45:00.000000 UTC,2024-12-25,logout,,,0.0,false,
da78b9dd,USR10334,SES_r2s3t4u5v6,2024-12-24 21:00:00.000000 UTC,2024-12-24,open_app,,,0.0,false,
b31611da,USR10334,SES_r2s3t4u5v6,2024-12-24 22:15:00.000000 UTC,2024-12-24,logout,,,0.0,false,
420f249b,USR10335,SES_w3x4y5z6a7,2024-12-25 05:30:00.000000 UTC,2024-12-25,open_app,,,0.0,false,
be29946a,USR10335,SES_w3x4y5z6a7,2024-12-25 06:30:00.000000 UTC,2024-12-25,logout,,,0.0,false,
7237ec5f,USR10336,SES_b4c5d6e7f8,2024-12-23 19:00:00.000000 UTC,2024-12-23,open_app,,,0.0,false,
49e5ea30,USR10336,SES_b4c5d6e7f8,2024-12-23 20:00:00.000000 UTC,2024-12-23,logout,,,0.0,false,
e2116135,USR10337,SES_c6d7e8f9g0,2024-12-22 12:00:00.000000 UTC,2024-12-22,open_app,,,0.0,false,
d4eec60b,USR10337,SES_c6d7e8f9g0,2024-12-22 12:30:00.000000 UTC,2024-12-22,emotion_checkin,,,0.0,false,
93c1f6e2,USR10337,SES_c6d7e8f9g0,2024-12-22 12:40:00.000000 UTC,2024-12-22,logout,,,0.0,false,
d720c4b3,USR10338,SES_d7e8f9g0h1,2024-12-21 20:30:00.000000 UTC,2024-12-21,open_app,,,0.0,false,
26951d69,USR10338,SES_d7e8f9g0h1,2024-12-21 21:45:00.000000 UTC,2024-12-21,logout,,,0.0,false,
5ca6f532,USR10339,SES_e8f9g0h1i2,2024-12-20 06:00:00.000000 UTC,2024-12-20,open_app,,,0.0,false,
a80d18ad,USR10339,SES_e8f9g0h1i2,2024-12-20 06:30:00.000000 UTC,2024-12-20,logout,,,0.0,false,
683808a9,USR10340,SES_f9g0h1i2j3,2024-12-19 22:00:00.000000 UTC,2024-12-19,open_app,,,4.99,true,
448775a2,USR10340,SES_f9g0h1i2j3,2024-12-19 23:15:00.000000 UTC,2024-12-19,logout,,,4.99,true,
05a3d69d,USR10341,SES_g0h1i2j3k4,2024-12-18 15:30:00.000000 UTC,2024-12-18,open_app,,,0.0,false,
295edea4,USR10341,SES_g0h1i2j3k4,2024-12-18 16:00:00.000000 UTC,2024-12-18,logout,,,0.0,false,
7a4e2edd,USR10342,SES_h1i2j3k4l5,2024-12-17 08:00:00.000000 UTC,2024-12-17,open_app,,,0.0,false,
af677d14,USR10342,SES_h1i2j3k4l5,2024-12-17 08:50:00.000000 UTC,2024-12-17,logout,,,0.0,false,
5614fefc,USR10343,SES_i2j3k4l5m6,2024-12-16 14:00:00.000000 UTC,2024-12-16,open_app,,,0.0,false,
0b0d8575,USR10343,SES_i2j3k4l5m6,2024-12-16 15:30:00.000000 UTC,2024-12-16,logout,,,0.0,false,
ae3e4a26,USR10344,SES_j3k4l5m6n7,2024-12-15 21:00:00.000000 UTC,2024-12-15,open_app,,,0.0,false,
f658bb54,USR10344,SES_j3k4l5m6n7,2024-12-15 22:30:00.000000 UTC,2024-12-15,logout,,,0.0,false,
2c4c0ebb,USR10345,SES_k4l5m6n7o8,2024-12-14 13:00:00.000000 UTC,2024-12-14,open_app,,,0.0,false,
5e99bca5,USR10345,SES_k4l5m6n7o8,2024-12-14 14:20:00.000000 UTC,2024-12-14,logout,,,0.0,false,
5c2d8fdf,USR10346,SES_l5m6n7o8p9,2024-12-13 18:00:00.000000 UTC,2024-12-13,open_app,,,0.0,false,
4d15980a,USR10346,SES_l5m6n7o8p9,2024-12-13 19:10:00.000000 UTC,2024-12-13,logout,,,0.0,false,
b9896033,USR10347,SES_m6n7o8p9q0,2024-12-12 07:00:00.000000 UTC,2024-12-12,open_app,,,0.0,false,
daa4f999,USR10347,SES_m6n7o8p9q0,2024-12-12 07:45:00.000000 UTC,2024-12-12,logout,,,0.0,false,
cf389531,USR10348,SES_n7o8p9q0r1,2024-12-11 20:00:00.000000 UTC,2024-12-11,open_app,,,0.0,false,
f70210a2,USR10348,SES_n7o8p9q0r1,2024-12-11 21:30:00.000000 UTC,2024-12-11,logout,,,0.0,false,
3eea6925,USR10349,SES_o8p9q0r1s2,2024-12-10 05:30:00.000000 UTC,2024-12-10,open_app,,,0.0,false,
ad3fbaeb,USR10349,SES_o8p9q0r1s2,2024-12-10 06:15:00.000000 UTC,2024-12-10,logout,,,0.0,false,
c90cfca5,USR10350,SES_p9q0r1s2t3,2024-12-09 19:00:00.000000 UTC,2024-12-09,open_app,,,0.0,false,
b78c6288,USR10350,SES_p9q0r1s2t3,2024-12-09 20:00:00.000000 UTC,2024-12-09,logout,,,0.0,false,
4eff4fd9,USR10351,SES_q0r1s2t3u4,2024-12-08 12:00:00.000000 UTC,2024-12-08,open_app,,,0.0,false,
7e14d88b,USR10351,SES_q0r1s2t3u4,2024-12-08 12:20:00.000000 UTC,2024-12-08,emotion_checkin,,,0.0,false,
11f7c85d,USR10351,SES_q0r1s2t3u4,2024-12-08 12:35:00.000000 UTC,2024-12-08,logout,,,0.0,false,
d500b911,USR10352,SES_r1s2t3u4v5,2024-12-07 17:00:00.000000 UTC,2024-12-07,open_app,,,0.0,false,
3ad58113,USR10352,SES_r1s2t3u4v5,2024-12-07 18:00:00.000000 UTC,2024-12-07,logout,,,0.0,false,
cf53ca72,USR10353,SES_s2t3u4v5w6,2024-12-06 06:30:00.000000 UTC,2024-12-06,open_app,,,0.0,false,
860db847,USR10353,SES_s2t3u4v5w6,2024-12-06 07:15:00.000000 UTC,2024-12-06,logout,,,0.0,false,
2f0d1b96,USR10354,SES_t3u4v5w6x7,2024-12-05 20:00:00.000000 UTC,2024-12-05,open_app,,,0.0,false,
949954a0,USR10354,SES_t3u4v5w6x7,2024-12-05 21:10:00.000000 UTC,2024-12-05,logout,,,0.0,false,
76c57b1b,USR10355,SES_u4v5w6x7y8,2024-12-04 11:00:00.000000 UTC,2024-12-04,open_app,,,0.0,false,
c0f03734,USR10355,SES_u4v5w6x7y8,2024-12-04 11:50:00.000000 UTC,2024-12-04,logout,,,0.0,false,
ce80eeaa,USR10356,SES_v5w6x7y8z9,2024-12-03 16:00:00.000000 UTC,2024-12-03,open_app,,,0.0,false,
c50830f6,USR10356,SES_v5w6x7y8z9,2024-12-03 17:20:00.000000 UTC,2024-12-03,logout,,,0.0,false,
8f53ba34,USR10357,SES_w6x7y8z9a0,2024-12-02 14:30:00.000000 UTC,2024-12-02,open_app,,,0.0,false,
1fd9aca4,USR10357,SES_w6x7y8z9a0,2024-12-02 15:30:00.000000 UTC,2024-12-02,logout,,,0.0,false,
e5591290,USR10358,SES_x7y8z9a0b1,2024-12-01 18:00:00.000000 UTC,2024-12-01,open_app,,,9.99,false,
05af1a5e,USR10358,SES_x7y8z9a0b1,2024-12-01 19:30:00.000000 UTC,2024-12-01,logout,,,9.99,false,
8252d4af,USR10359,SES_y8z9a0b1c2,2024-11-30 10:00:00.000000 UTC,2024-11-30,open_app,,,0.0,false,
7ed05c80,USR10359,SES_y8z9a0b1c2,2024-11-30 11:10:00.000000 UTC,2024-11-30,logout,,,0.0,false,
a1d1e49c,USR10360,SES_z9a0b1c2d3,2024-11-29 20:00:00.000000 UTC,2024-11-29,open_app,,,0.0,false,
e86aa4c5,USR10360,SES_z9a0b1c2d3,2024-11-29 21:20:00.000000 UTC,2024-11-29,logout,,,0.0,false,
fb2fe0d2,USR10361,SES_a0b1c2d3e4,2024-11-28 09:00:00.000000 UTC,2024-11-28,open_app,,,0.0,false,
b1c3b721,USR10361,SES_a0b1c2d3e4,2024-11-28 09:45:00.000000 UTC,2024-11-28,logout,,,0.0,false,
3cc8853c,USR10362,SES_b1c2d3e4f5,2024-11-27 19:30:00.000000 UTC,2024-11-27,open_app,,,19.99,false,
df188b5b,USR10362,SES_b1c2d3e4f5,2024-11-27 21:00:00.000000 UTC,2024-11-27,logout,,,19.99,false,
54d38640,USR10363,SES_c2d3e4f5g6,2024-11-26 08:00:00.000000 UTC,2024-11-26,open_app,,,0.0,false,
0a2d6858,USR10363,SES_c2d3e4f5g6,2024-11-26 08:40:00.000000 UTC,2024-11-26,logout,,,0.0,false,
315929f6,USR10364,SES_d3e4f5g6h7,2024-11-25 17:00:00.000000 UTC,2024-11-25,open_app,,,0.0,false,
2a1b0a59,USR10364,SES_d3e4f5g6h7,2024-11-25 18:00:00.000000 UTC,2024-11-25,logout,,,0.0,false,
979e729c,USR10365,SES_e4f5g6h7i8,2024-11-24 06:00:00.000000 UTC,2024-11-24,open_app,,,0.0,false,
a051b46a,USR10365,SES_e4f5g6h7i8,2024-11-24 06:25:00.000000 UTC,2024-11-24,emotion_checkin,,,0.0,false,
6e1f3cfb,USR10365,SES_e4f5g6h7i8,2024-11-24 06:30:00.000000 UTC,2024-11-24,logout,,,0.0,false,
913900a0,USR10366,SES_f5g6h7i8j9,2024-11-23 19:00:00.000000 UTC,2024-11-23,open_app,,,0.0,false,
887cd0b1,USR10366,SES_f5g6h7i8j9,2024-11-23 20:00:00.000000 UTC,2024-11-23,logout,,,0.0,false,
22e60a5b,USR10367,SES_g6h7i8j9k0,2024-11-22 06:30:00.000000 UTC,2024-11-22,open_app,,,0.0,false,
e5299d8a,USR10367,SES_g6h7i8j9k0,2024-11-22 07:20:00.000000 UTC,2024-11-22,logout,,,0.0,false,
f4fdd857,USR10368,SES_h7i8j9k0l1,2024-11-21 20:30:00.000000 UTC,2024-11-21,open_app,,,0.0,false,
115470b7,USR10368,SES_h7i8j9k0l1,2024-11-21 21:45:00.000000 UTC,2024-11-21,logout,,,0.0,false,
182500c8,USR10369,SES_i8j9k0l1m2,2024-11-20 07:00:00.000000 UTC,2024-11-20,open_app,,,0.0,false,
67905b37,USR10369,SES_i8j9k0l1m2,2024-11-20 07:35:00.000000 UTC,2024-11-20,logout,,,0.0,false,
ea922d1d,USR10370,SES_j9k0l1m2n3,2024-11-19 18:00:00.000000 UTC,2024-11-19,open_app,,,0.0,false,
fb3fabc1,USR10370,SES_j9k0l1m2n3,2024-11-19 19:15:00.000000 UTC,2024-11-19,logout,,,0.0,false,
2a53cd32,USR10371,SES_k0l1m2n3o4,2024-11-18 05:30:00.000000 UTC,2024-11-18,open_app,,,0.0,false,
f86c11a5,USR10371,SES_k0l1m2n3o4,2024-11-18 06:15:00.000000 UTC,2024-11-18,logout,,,0.0,false,
87b77abe,USR10372,SES_l1m2n3o4p5,2024-11-17 21:00:00.000000 UTC,2024-11-17,open_app,,,0.0,false,
e14d7a39,USR10372,SES_l1m2n3o4p5,2024-11-17 22:00:00.000000 UTC,2024-11-17,logout,,,0.0,false,
9d684aaf,USR10373,SES_m2n3o4p5q6,2024-11-16 12:00:00.000000 UTC,2024-11-16,open_app,,,0.0,false,
d6eb5f6b,USR10373,SES_m2n3o4p5q6,2024-11-16 12:30:00.000000 UTC,2024-11-16,logout,,,0.0,false,
7cf29999,USR10374,SES_n3o4p5q6r7,2024-11-15 19:00:00.000000 UTC,2024-11-15,open_app,,,0.0,false,
4492cde9,USR10374,SES_n3o4p5q6r7,2024-11-15 20:00:00.000000 UTC,2024-11-15,logout,,,0.0,false,
650c2ec1,USR10375,SES_o4p5q6r7s8,2024-11-14 06:00:00.000000 UTC,2024-11-14,open_app,,,0.0,false,
a7cde68f,USR10375,SES_o4p5q6r7s8,2024-11-14 06:45:00.000000 UTC,2024-11-14,logout,,,0.0,false,
dd82999e,USR10376,SES_p5q6r7s8t9,2024-11-13 12:00:00.000000 UTC,2024-11-13,open_app,,,0.0,false,
56a971e4,USR10376,SES_p5q6r7s8t9,2024-11-13 12:25:00.000000 UTC,2024-11-13,logout,,,0.0,false,
990b7eab,USR10377,SES_q6r7s8t9u0,2024-11-12 05:00:00.000000 UTC,2024-11-12,open_app,,,0.0,false,
a0105d6a,USR10377,SES_q6r7s8t9u0,2024-11-12 05:30:00.000000 UTC,2024-11-12,logout,,,0.0,false,
7f1e7028,USR10378,SES_r7s8t9u0v1,2024-11-11 18:00:00.000000 UTC,2024-11-11,open_app,,,0.0,false,
81659bf7,USR10378,SES_r7s8t9u0v1,2024-11-11 19:00:00.000000 UTC,2024-11-11,logout,,,0.0,false,
7afad961,USR10379,SES_s8t9u0v1w2,2024-11-10 14:00:00.000000 UTC,2024-11-10,open_app,,,0.0,false,
7bef14fe,USR10379,SES_s8t9u0v1w2,2024-11-10 14:50:00.000000 UTC,2024-11-10,logout,,,0.0,false,
edfd1e49,USR10380,SES_t9u0v1w2x3,2024-11-09 17:00:00.000000 UTC,2024-11-09,open_app,,,0.0,false,
a8b91192,USR10380,SES_t9u0v1w2x3,2024-11-09 18:00:00.000000 UTC,2024-11-09,logout,,,0.0,false,
1903700a,USR10381,SES_u0v1w2x3y4,2024-11-08 05:00:00.000000 UTC,2024-11-08,open_app,,,0.0,false,
5c636c46,USR10381,SES_u0v1w2x3y4,2024-11-08 05:30:00.000000 UTC,2024-11-08,logout,,,0.0,false,
1914204d,USR10382,SES_v1w2x3y4z5,2024-11-07 18:00:00.000000 UTC,2024-11-07,open_app,,,0.0,false,
5ba40fd3,USR10382,SES_v1w2x3y4z5,2024-11-07 19:00:00.000000 UTC,2024-11-07,logout,,,0.0,false,
6282b7a1,USR10383,SES_w2x3y4z5a6,2024-11-06 06:00:00.000000 UTC,2024-11-06,open_app,,,0.0,false,
fcf16d54,USR10383,SES_w2x3y4z5a6,2024-11-06 06:45:00.000000 UTC,2024-11-06,logout,,,0.0,false,
75f3139c,USR10384,SES_x3y4z5a6b7,2024-11-05 20:00:00.000000 UTC,2024-11-05,open_app,,,0.0,false,
40760126,USR10384,SES_x3y4z5a6b7,2024-11-05 21:00:00.000000 UTC,2024-11-05,logout,,,0.0,false,
a04748bf,USR10385,SES_y4z5a6b7c8,2024-11-04 12:00:00.000000 UTC,2024-11-04,open_app,,,0.0,false,
54d6946d,USR10385,SES_y4z5a6b7c8,2024-11-04 12:50:00.000000 UTC,2024-11-04,logout,,,0.0,false,
aee8f4b3,USR10386,SES_z5a6b7c8d9,2024-11-03 18:00:00.000000 UTC,2024-11-03,open_app,,,0.0,false,
af145591,USR10386,SES_z5a6b7c8d9,2024-11-03 19:00:00.000000 UTC,2024-11-03,logout,,,0.0,false,
f5d670b7,USR10387,SES_a6b7c8d9e0,2024-11-02 07:00:00.000000 UTC,2024-11-02,open_app,,,0.0,false,
6367668b,USR10387,SES_a6b7c8d9e0,2024-11-02 07:40:00.000000 UTC,2024-11-02,logout,,,0.0,false,
c043bf5e,USR10388,SES_b7c8d9e0f1,2024-11-01 20:00:00.000000 UTC,2024-11-01,open_app,,,0.0,false,
72792851,USR10388,SES_b7c8d9e0f1,2024-11-01 21:00:00.000000 UTC,2024-11-01,logout,,,0.0,false,
4a46e185,USR10389,SES_c8d9e0f1g2,2024-10-31 12:00:00.000000 UTC,2024-10-31,open_app,,,0.0,false,
8be5eb22,USR10389,SES_c8d9e0f1g2,2024-10-31 12:25:00.000000 UTC,2024-10-31,emotion_checkin,,,0.0,false,
481605e3,USR10389,SES_c8d9e0f1g2,2024-10-31 12:30:00.000000 UTC,2024-10-31,logout,,,0.0,false,
b832adab,USR10390,SES_d9e0f1g2h3,2024-10-30 19:00:00.000000 UTC,2024-10-30,open_app,,,0.0,false,
8b53ee93,USR10390,SES_d9e0f1g2h3,2024-10-30 20:00:00.000000 UTC,2024-10-30,logout,,,0.0,false,
56be62e8,USR10391,SES_e0f1g2h3i4,2024-10-29 06:00:00.000000 UTC,2024-10-29,open_app,,,0.0,false,
3f207cd5,USR10391,SES_e0f1g2h3i4,2024-10-29 06:40:00.000000 UTC,2024-10-29,logout,,,0.0,false,
769e647e,USR10392,SES_f1g2h3i4j5,2024-10-28 20:00:00.000000 UTC,2024-10-28,open_app,,,0.0,false,
0f7e973b,USR10392,SES_f1g2h3i4j5,2024-10-28 21:00:00.000000 UTC,2024-10-28,logout,,,0.0,false,
